date,id,title,content,tag
20180925,20180925-10,经远舰水下考古调查获得重要发现,今天，历时两个多月的经远舰水下考古调查接近尾声。截至目前总计出水各类遗物标本500余件，种类十分丰富。作为近现代沉舰水下考古的又一重大发现，此次调查确定了经远舰以倒扣姿态沉没海底，右舷后部木质髹金“经远”二字清晰可见。截至目前，总计出水各类遗物标本500余件，包括铁、木、铜、铅、玻璃、陶瓷、皮革等材质，种类十分丰富，既有锅炉、舷窗、舱门、铁甲堡等舰体结构，也有白铜水烟袋、算盘珠、铜钱、砚台、马札等生活用品。特别是在船艏左侧提取了大量的毛瑟步枪子弹弹壳、37毫米炮弹、47毫米炮弹等武器装备。此外，遗址中还发现了53毫米格鲁森炮弹和120毫米炮弹底火等，均不见于“经远舰”出厂档案，推测为海战爆发前紧急添置的武器装备。1894年9月，我国黄海海域爆发了中日甲午海战。战斗中经远舰奋勇御敌，舰身多处中弹起火并在庄河附近海域沉没。,国外
20100219,20100219-6,辽宁民营企业：整合资源 化解危机,辽宁省一批拥有自主品牌的民营企业依靠技术优势和灵活的管理机制，整合资源，化解危机。连续六年在世界幕墙业保持产销量第一的沈阳远大集团，前不久主动将过去定单量最大的五个各自为政的海外工厂，调整为新组建的国际工厂下面的五个加工车间。一方面，企业的生产布局根据国际市场变化及时调整，另一方面远大也在应对危机中构建起遍布全球的营销网络。民营服装企业大杨集团抓住金融危机后欧洲本土小服装企业纷纷倒闭的市场真空，组建起国际标准服装检测中心，整合了技术与品牌优势的产品很快打入欧美市场。2009年，辽宁省民营经济实现增加值8000多亿元，同比增长20%，在金融危机中实现了逆势增长。,国外
20100219,20100219-5,新兴产业推动山东工业战略转型,山东省以新能源、新材料等新兴产业推动经济结构战略转型，从先进制造向领先制造迈进。一座大型火力发电厂的调试点火，光是燃油消耗就需要2000多吨。在山东烟台开发区的龙源电力技术股份有限公司，国内第一款自主知识产权的等离子点火器，一下子就将电厂的点火成本降低了90%以上。为推动新兴产业实现战略转型，山东省从9300多亿元的工业投资中拿出近七成用于技改创新，为新兴产业的发展安上了“加速器”。新出台的山东半岛蓝色经济区发展规划，将烟台、威海、青岛、潍坊四个制造业基础最强的城市定位为胶东半岛高端产业聚集区，引领山东从先进制造向领先制造的新一轮战略转型。,国外
20100219,20100219-4,今年全国水利投资1500多亿 重点倾向民生领域,今年全国水利投资超过1500亿元，农村饮水安全、病险水库治理等与百姓生活密切相关的民生领域将成为国家投入的重点。通上自来水，村民王玉高说，这可是他生活中的一件大事。过去天天用这手压井，累人不说，水质也无法保证。从手压井变成水龙头，这变化的背后是投入的增加。为确保水质，村里装备了检测仪器，每天都要进行十几项指标的检测。今年淮安市将在偏农村新建十几个自来水厂，最后50万农村人口饮水不安全问题将逐步得到解决。在山东莱芜市的大冶水库，大坝的除险加固正紧张进行。年久失修的大冶水库渗水严重，对下游三万多居民形成严重威胁。今年，中央水利投资继续向民生领域倾斜。今年全国将再解决6000万人农村饮水不安全问题，长江流域城陵矶蓄滞洪区、海河流域蓄滞洪区的建设将会加快进行，江西峡江、内蒙古海渤湾等一批重点骨干工程将陆续开工建设。,国外
20100219,20100219-3,社会各界深情送别著名教育家霍懋征,2月19日，中共中央政治局常委、国务院总理温家宝前往北京八宝山革命公墓送别我国当代著名教育家、首批特级教师、北京第二实验小学原副校长霍懋征，向其亲属表示慰问。新华社记者 刘卫兵 摄社会各界人士今天怀着悲痛的心情来到北京八宝山革命公墓，向我国当代著名教育家、首批特级教师、北京第二实验小学原副校长霍懋征同志的遗体告别。八宝山革命公墓礼堂庄严肃穆，哀乐低回。上午9时许，中共中央政治局常委、国务院总理温家宝，以及刘延东等缓步来到霍懋征同志遗体前肃立默哀并鞠躬，作最后送别，与亲属一一握手，表示慰问。霍懋征于2010年2月11日零时35分在北京病逝，享年88岁。霍懋征同志逝世后，中共中央政治局常委、中央书记处书记、国家副主席习近平，中共中央政治局常委、国务院副总理李克强以及刘淇、李源潮等以不同方式表示哀悼、向其亲属表示深切慰问。霍懋征1921年9月18日生于山东省济南市。1943年毕业于北京师范大学数理系，自愿赴北师大第二附属小学，即北京第二实验小学任教。霍懋征曾被评为中国现代百名教育家，她从教60年，为国家培养了大批人才，为我国教育事业作出了卓越贡献。,国外
20100219,20100219-2,【深入开展学习实践科学发展观活动】解决实际问题 确保群众满意,在深入开展学习实践科学发展观活动中，各地着力解决事关群众切身利益的实际问题，真正做到让群众满意、让百姓得实惠。在学习实践活动中，河南省郑州市上街区在党员中开展“党员星级评定”活动，设置“解困星、致富星、帮带星”等十个星级。魏岗村党员魏其水承包村里闲置的荒地建立养鸡合作社，吸纳了20多名贫困村民就业。为解决群众吃水难，四川通江县投入资金700多万元，修建引水工程，赶在春节前，开通了空山乡中坝村农村自来水配套工程，全乡7000多村民全部吃上了干净卫生的自来水。在学习实践活动中，山东莱芜市对全市村庄布局进行统一规划，用财政补贴激励旧村改造与居住区建设结合，配套完善各项服务设施。乳山市投入2000多万元，赶在春节前铺通了近6000米的海底电缆和海底淡水输送管道，岛上103户渔民吃水难、用电难的问题得到彻底解决。在学习实践活动中，甘肃庆城县把“书记县长信箱”作为与群众沟通的重要窗口，解决一些多年来的积案、难案。东王塬村和十五里铺村因为修路闹矛盾，一条路计划了十年动不了工。这件事反映到“书记县长信箱”后，县里专门成立了工作组查明原因，为占地农民落实补偿款，不到一个月，路就修通了。江苏邳州在学习实践活动中，组织近200名大学生村官成立高效农业、民营创业、三产流通工作队，帮助农民增产增收。,国外
20100219,20100219-1,【记者新春基层行】革命老区过大年,陕西延安的安塞县、河北的西柏坡，贵州的遵义，都是我国著名的红色革命圣地。如今随着经济的发展，这个新年，老区人民的日子也过得红红火火。正月里，这种走家串户打腰鼓拜年的方式叫“沿门子”，已经流传了几千年。鞭炮过后，村民们排成几个队型，先在主人家的院子里打上一阵。伞头则根据各家情况，触景生情演唱几段吉利秧歌，以表贺年之意。今天，热情的村民们也邀请我们加入。缠上红绸子、打起腰鼓，讨个新年里的好彩头。现在这条新修的马路更是直接连通延安机场，为销售大棚菜提供了最便捷的运输方式。集市上还能看到热闹的北方秧歌，以及太行山区特有的民俗歌舞――拉花，演员都来自民间，图得就是个喜庆乐呵。在当地免税收、给补贴等优惠政策的鼓励下，西柏坡80%的人家都端起了红色旅游的饭碗，收入也越来越可观。年愈古稀的韩花珍老人，靠经营农家院每年能入帐十几万元。西柏坡也从革命圣地变成旅游胜地。高唱红歌的老人们自豪的告诉我们，他们每一位成员都会唱100多首经典的红色歌曲，每天要唱20首左右。她们希望能够用这种方式将当年的革命精神传承下去。,国外
20180311,20180311-15,联播快讯,《2017寻找最美医生》颁奖典礼今晚播出《2017寻找最美医生》大型公益活动颁奖典礼今晚8点09分在央视综合频道播出，讲述医者仁心、大爱无疆的感人故事，揭晓“最美医生”“最美团队”，并致敬匿名捐款15年的海岛医生王珏。叙政府军收复东古塔一处战略要地据叙利亚媒体10日报道，叙政府军当天在东古塔地区收复一处战略要地梅斯拉巴镇，军事行动取得重要进展。被困在那里的60名平民在政府军保护下撤离。梅斯拉巴镇是连接东古塔南北区域的战略要地。夺取该地后，政府军几乎将反政府武装控制区拦腰切断，进而可以对反政府武装的重要据点哈赖斯塔形成火力包围。三百多名非法移民在利附近海域获救利比亚海军及国际慈善机构船只10日在利比亚附近海域分别对多艘偷渡船实施了救援，救起了300多名非法移民。其中一部分非法移民被送到位于利比亚首都的黎波里的海军基地，之后被移交给打击非法移民办公室。还有一部分在较远海域获救的非法移民可能被送至意大利。,国外
20160208,20160208-9,国际联播快讯,安理会强烈谴责朝鲜发射活动7号，联合国安理会就朝鲜利用弹道导弹技术进行发射一事举行紧急闭门磋商，并发表媒体声明。声明强烈谴责朝鲜利用弹道导弹技术从事发射活动，称这严重违反了安理会相关决议。安理会将迅速通过包含重要举措的新决议，为通过外交和政治方式和平解决当前局势以实现朝鲜半岛无核化而努力。朝鲜7号宣布利用运载火箭成功发射了“光明星４号”地球观测卫星。伊军在拉马迪清剿极端组织近日，伊拉克军队在拉马迪市东部郊区发动猛攻，消灭数十名极端组织武装分子，清除了极端组织埋设的部分爆炸装置，并解救了当地的受困民众。拉马迪是安巴尔省首府，是从伊拉克首都巴格达向西通往叙利亚和约旦的重要陆路通道，去年5月落入极端组织手中。伊拉克政府去年12月宣布夺回了拉马迪，但极端组织的残余势力仍在当地活动。,国外
20180311,20180311-14,国际社会：坚强领导力保障中国发展,海外各界人士认为，五年来，在习近平的带领下，中国共产党领导中国取得了令人瞩目的发展成就。今年两会期间，“习近平新时代中国特色社会主义思想”“贯彻新发展理念”等十九大确定的重大理论观点如何指导新时代的中国发展，成为国际社会关注的焦点。还有不少海外人士认为，中国的社会经济发展所取得的成就，已经在世界范围内产生了巨大的影响力。,国内
20160208,20160208-8,四海过大年 共庆猴年新春,连日来，美国、澳大利亚、比利时等国都举行庆祝活动，共贺中国新春。6号，“欢乐春节·艺术中国汇”系列活动再度登临纽约，为美国人民带来了猴年新春的祝福。此次活动的重点项目是纽约国际艺术与创意博览会。博览会邀请中美两国艺术家共同参展，通过多种形式，从不同角度呈现当代艺术，体现“用艺术理解中国”的主题。博览会上首次以数字化形式展出了《写生珍禽图》等三幅名画，可以让观众“触摸”中国艺术。6号晚，名为“心像之音”的焰火秀在美国纽约市中心的哈得孙河上绽放，今年的春节焰火设计融入了“金猴”、山水自然意象等富有中华文化特色的元素。帝国大厦今年也再次点亮红灯，庆祝猴年。澳大利亚的经典地标建筑——悉尼歌剧院今年再次披上了中国红。悉尼市政厅、环形码头火车站大楼等主要城市建筑也进行了亮灯活动。从6号到21号，悉尼市内将举办灯展、美食节、文艺演出、龙舟竞赛等80多场充满中国文化韵味的活动，预计将吸引60多万观众。比利时首都布鲁塞尔的市政厅6号升起鲜艳的五星红旗，著名雕塑尿童小于连也换上了富有中国特色的传统服装。当天，布鲁塞尔举行了首次春节巡游活动，华侨华人和从国内赶来的艺术团体一起，向当地人民传递中国春节的欢乐气氛。,国内
20180311,20180311-13,代表通道：来自基层 畅想未来,今天下午，又有7位全国人大代表在代表通道上分享了他们见证履职中的感受。登上今天代表通道的全国人大代表，有好几位来自少数民族地区，来自云南昭通的郭大进代表介绍说，当地深度贫困地区的交通，民生状况已经得到改善，下一步他们还将打出脱贫攻坚组合拳。而来自西藏玉麦乡的卓嘎代表一上场就受到全场媒体的关注。玉麦乡位于西藏偏远的边境地区，卓嘎一家三口人半个多世纪放牧守边，守护着祖国的国土。习近平总书记曾亲自回信给她们，高度赞扬她们“家是玉麦、国是中国”的爱国情怀。特色的民族服装、淳朴的笑容，娓娓道来的藏语回答，吸引着代表通道上所有人的静静聆听。进入新时代，中国的科技创新将会有什么新突破？张荣代表介绍了国际合作和人才培养方面的探索，刘庆峰代表向大家介绍了人工智能在生活中的广泛应用。全国人大代表余红艺、刘蕾、贾樟柯也就人大代表票决制、民族文化传承、文化自信等问题和现场记者进行了交流。,国内
20160208,20160208-7,瞰春：走进土楼 品味客家年味,福建龙岩的永定土楼是客家人特有的民居建筑，这里保留着客家人最地道的春节习俗。今天的《瞰春》，就让我们的镜头带您从空中，一起感受土楼人家的浓浓年味儿。沿溪而建的永定红坑村，为我们揭开了闽南百年土楼的神秘面纱。新春伊始，沿袭已久的传统汇聚了客家人对新一年最美好的期盼。客家土楼，因古时中原民众的南迁而出现。为躲避战乱，迁徙到福建、广西、江西交界处的人们，起初人生地不熟，便选择了同宗族、群居互助的方式安顿聚集。这样，一座能容纳数百人的“大房子”应运而生。春节，在红坑村的老街上，浓郁的中原遗风扑面而来。人们把开年最足的精气神儿舞出来、擂起来，图的就是个热闹，为的就是个喜庆。如今的土楼不仅是国家5A级旅游景区，还是世界文化遗产。过去以煤炭为支柱的永定，做起了“绿色发展”的大文章。过年，打起牛丸，端上白斩鸡、梅菜扣肉，客家人的团圆饭开场了。土楼有圆有方，但无论是什么形状，都有一个中心，把一大家子人凝聚团结在一起，寓意家和才能万事兴。,国内
20180311,20180311-12,人民日报社论：为民族复兴提供有力宪法保障,明天出版的人民日报将发表社论，题目是《为民族复兴提供有力宪法保障》。文章说，九鼎重器，百炼乃成。第十三届全国人民代表大会第一次会议，表决通过了宪法修正案。这是时代大势所趋、事业发展所需、党心民心所向，是推进全面依法治国、推进国家治理体系和治理能力现代化的重大举措，对更好发挥宪法在新时代坚持和发展中国特色社会主义中的重大作用，为实现“两个一百年”奋斗目标和中华民族伟大复兴的中国梦提供有力宪法保障，具有重大现实意义和深远历史意义。文章指出，这次宪法修改，始终贯穿科学立法、民主立法、依法立法精神和原则，是我们党领导立法、保证执法、带头守法的生动实践，是坚持党的领导、人民当家作主、依法治国有机统一的生动体现。这次宪法修改，根据新时代坚持和发展中国特色社会主义的新形势新任务，把党的十九大确定的重大理论观点和重大方针政策载入国家根本法，必将更好地发挥宪法的规范、引领、推动、保障作用，在法治轨道上更好地坚持和发展中国特色社会主义。,国内
20160208,20160208-6,【新春走基层】孝顺怎么做,再忙也要回家过年，为的就是尽孝道，要老人高兴高兴。人孝百愿成，家和万事兴，这句话的道理虽然朴素却很深刻。一个人在家孝顺父母长辈、品行端正，在外做事也往往会尽职尽责，尽心尽力。孝顺怎么做，大家怎么理解孝顺呢？从今天开始，我们把来自全球华人关于“孝顺”的故事、对于孝顺的理解和做法讲给您听，一起体会中国人的孝道传承。,国内
20180311,20180311-11,全国人大举行“推动商务事业高质量发展”记者会,在今天举行的“推动商务事业高质量发展”的记者会上，商务部部长钟山表示，下一步，中国将全面实行准入前国民待遇加负面清单管理制度，履行金融对外开放承诺，全面放开一般制造业，扩大电信、医疗、教育、养老、新能源汽车等领域的开放。在谈到中美经贸关系时，钟山表示：中国不希望打贸易战，也不会主动发起贸易战，但是我们能够应对任何挑战，坚决地捍卫国家和人民的利益。钟山还就中国进口博览会筹备情况等问题回答了记者提问。,国内
20160208,20160208-5,【你我中国梦 全面建小康】千家万户中国梦 欢乐吉祥过大年,春晚浓缩了百姓的质朴情感，反映了千千万万个家庭的美好愿景。千家万户中国梦，欢乐吉祥过大年。这个春节，天南海北的人们在团圆和喜庆中，用各自的方式体味亲情温暖，感受生活的美好，更期盼新的一年平安幸福、梦想成真。大年夜，总少不了那顿团团圆圆的年夜饭。成都的网友召集起素不相识的打工者，年夜饭吃出了不一样的亲情和友善；甘肃酒泉的“肃州碗席”传承百年乡村宴席，吃出了乡村礼仪和民族传承；武汉江欣苑的社区群众，请来了福利院的老人、留守儿童，足足30桌的年夜饭吃出了孝道和关爱。坚守南沙的建设者们，摆成了一条长龙的火锅年夜饭，吃出了建设者的豪情；在包头北梁棚改新区，住户们吃上了搬进新家的第一顿年夜饭。在井冈山神山村，政府的好政策让乡亲们今年过年的心情格外有温度。佳肴美酒团圆饭，还少不了文化大餐春晚。团圆的喜悦温情里，满满正能量的精彩节目，给每一个团圆的家庭增添了不少欢乐。零点一到，大年除夕夜的传统习俗敲钟祈福开始了，人们敲响吉祥钟声，许下心愿。在河北蔚县、陕西榆林，古老技艺“打树花”，给人们送来一场“火树银花不夜天”的“视觉盛宴”。喷射的钢花朵朵绽放，祈求来年红红火火、风调雨顺。在太原市清徐县，除夕夜里，家家户户都要点旺火，寓意来年百业兴旺、五谷丰登。红火的日子红火过。大年初一，有着400年历史的北京厂甸庙会，传统手艺、民俗绝活，一样样新老物件见证着时代变迁。原汁原味的商河鼓子秧歌，敲出了老百姓的精气神，一亮相就吸引了众多游客；贵州都匀的布依村寨、湖南永州瑶乡的特色迎新，趣味横生；大明湖庙会传统与时尚相得益彰，连大人也充满了童心。靠绿色发展创建的三亚千古情景区，黎苗族新春庙会让游客幸福指数爆棚。在上海，大年初一，一家人一定要逛逛豫园灯会，一定要走过这九曲十八弯，祈祷来年的平安。代表中国传统文化的仁、义、礼、智、信、廉主题灯组的呈现，让人们眼前一亮。,国内
20180311,20180311-10,全国人大举行“宪法修正案”专题记者会,十三届全国人大一次会议今天举行记者会，全国人大常委会法工委主任沈春耀和副主任郑淑娜就宪法修正案的相关问题回答了中外记者提问。沈春耀介绍说，这次宪法修正案是严格按照法定程序进行的，宪法修正案共有21条。宪法修正案确立了习近平新时代中国特色社会主义思想在国家政治和社会生活中的指导地位。沈春耀表示，这次修改宪法的一个重要的内容就是把习近平新时代中国特色社会主义思想载入国家根本法，这反映了全党全国各族人民的共同心愿。我们国家宪法的一大特点，就是明确规定国家的指导思想。这一次把科学发展观、习近平新时代中国特色社会主义思想通过宪法修正案载入国家根本法，实现了国家指导思想的与时俱进。根据宪法修正案草案，在宪法第一章《总纲》第一条增加“中国共产党的领导是中国特色社会主义最本质的特征。”这是在宪法除序言以外的正文中第一次出现“中国共产党”和“中国共产党的领导”，对于为什么要作出这样的规定，沈春耀表示：第一，充分地体现了中国共产党领导的根本性。第二，体现了中国共产党领导的全面性。第三，体现了党的领导的时代性。所以这次修改是在原有基础上的进一步地加强、深化和拓展，具有重大的政治意义和法治意义。沈春耀和郑淑娜还就在“国家机构”中新增“监察委员会”等问题回答了记者提问。,国内
20160208,20160208-4,2016央视春晚收视数据发布,"经过初步汇集统计，除夕夜春晚直播期间的受众总规模达10.33亿。数据涵盖海内外电视、网络、社交媒体等多终端多渠道收视与互动的观众,国内有6.9亿观众通过电视收看了晚会直播，有1.38亿人在网上收看了春晚直播。2016年央视春晚多屏直播收视率达30.98%。164个国家和地区的409家电视机构转播或部分使用了6个国际频道的直播节目信号，其中394家全部转播，15家部分转播。",国内
20160208,20160208-3,【你我中国梦 全面建小康】“家国情”引共鸣 央视春晚获点赞,在除夕之夜，以你我中国梦，全面建小康为主题的猴年春晚，向全国电视观众奉献了一场独特、欢乐的视听盛宴。在和谐、欢乐的氛围里传递了社会的正能量和浓浓的“家国情怀”，获得国内主流媒体和广大网民的“点赞”。《人民日报》在头版发表文章《央视春晚传递中国正能量》，并配发评论《向着梦想进发》，文章说：拉开春晚的帷幕，这是一个《发光时代》，每个人都有《小梦想，大梦想》，不畏艰险、拼搏向前。那《华阴老腔一声喊》，喊出了士兵的斗志、将军的不屈、和平的气势，喊出了《冲向巅峰》的勇气……正如春晚主题所揭示的，梦想相通、心意相融，信心的主旋律汇聚起非凡力量，共同托举起全面小康的夙愿。新华社发表评论员文章《普天同庆演绎时代精彩》，文章说：从展现中国梦、四个全面、新发展理念、一带一路的宏大叙事，到聚焦社会热点、反映百姓生活的温馨讲述，我们在猴年春晚的舞台上见证了国家发展的铿锵足迹，品味着中华文化的气质韵律，沉浸于阖家团圆的喜乐祥和。《光明日报》发表题为《春晚：温暖的在家感 满满的获得感》的文章写到：在春晚的舞台上，始终有“在家感”——亲人的陪伴与我们的归属，始终能摸到“脉搏”——民俗的内核与时代的精神，也始终能戳准我们的泪点和笑点。在国人难得的“公共时间”里，情感的凝聚、梦想的交汇，让身处现代社会中的每一个个体都收获温暖和鼓励，也给处于历史新坐标的“大家庭”以更多希望与勇气。在央视新闻微博、微信和客户端，网友也纷纷留言：@晚君：今年春晚称得上四个精：创意精到，表演精心，衔接精细，呈现精彩@微雨微醺：美声大叔佟铁鑫和鲜肉杨洋化身“父子”，在春晚舞台上给大家唱出了父子之间真挚的情感，“长大后，我便成了你！”父子之间微妙的感情被细细地道出来。杨洋在演唱这首歌时还落下了眼泪。@大大鱼眼：以传统节目体现猴年特色，融入了更多的中国元素、传统元素，彰显特色文化，点赞！@娱乐小主：看到老爷爷站起来敬礼的那一刻，心里五味陈杂。没有英雄的民族没有未来…这是目前为止最有深度的节目。情怀就是普通生活里不灭的烟火，是夜深人静时仍然怦然绽放的光芒。,国内
20160208,20160208-2,【你我中国梦 全面建小康】精彩好春晚 满满正能量,昨晚，2016年央视春晚——这道中国人的年度文化大餐正式上桌，晚会以“你我中国梦，全面建小康”为主题，用文艺的形式，表达了全国人民的年度记忆。透过春晚，人们感受到了中国人民在党中央的领导下，实现“中国梦”的坚定决心，感受到了“十三五”开局之年以及全面建成小康社会决胜阶段的必胜信心。记者走访了海内外观众，大家一致的看法是，在一台全民大联欢的晚会中，能用艺术呈现核心价值观，传递正能量，这样的晚会有看头，有嚼头。“我家两堵墙，前后百米长，德义中间走，礼让站两旁”。春晚歌曲《六尺巷》，让安微桐城一下火起来了。说起六尺巷，还有一段典故。清朝大学士张英巧妙化解与邻居矛盾故事，被后人传作佳话。情景剧《将军与士兵》，以9·3大阅兵为背景，展现了中国军队在强军路上的昂扬斗志和大无畏精神，这让崇尚英雄的观众很振奋。侯勇：“之所以能够打败日本鬼子，那就是因为当年的抗日将军不是官，而是带着战士们冲锋陷阵的勇士。”老兵谭德本参加过长征，抗日战争，解放战争，可谓是一生戎马。演员的这句台词让老人产生了共鸣。“为党而书写，为民族而传唱，为人民而抒怀，为时代而欢呼”，《美丽中国走起来》，彰显出的文化自信，《放心吧》传递出的诚信友善，观众很认可。除夕之夜，拉萨行车乘务员公寓里，完成春运任务的乘务员，赶上了春晚的后半截，杂技《直挂云帆》，歌舞《在你伟大的怀抱里》，着实让他们激动了一回。今年的春晚笑声中有信念、有希望，满满正能量。大家都能找到自己喜欢的节目。更多百姓对春晚的反响，请收看我台今晚播出的《焦点访谈》。,国内
20160208,20160208-1,【你我中国梦 全面建小康】弘扬中国精神 凝聚中国力量,一台体现中国道路、中国梦、“五位一体”总体布局、“四个全面”战略布局、五大发展理念、社会主义核心价值观、中华优秀传统文化的文化盛宴——2016央视猴年春晚在除夕夜如约登场，整台晚会恢宏大气，“你我中国梦、全面建小康”的主题贯穿始终，“内容与形式、艺术与技术、传统与时尚”深度融合，创新创优、亮点纷呈。晚会全面反映年度国家大事，将人们的年度记忆和情感融入多种形式的艺术表达。歌曲《多想对你说》、《光荣》、《走在小康路上》抒发了党同人民群众心连心的深厚情感，树立全面建成小康社会、实现中华民族伟大复兴中国梦的必胜信念。情景剧《将军与士兵》、歌曲《铁血忠诚》再现了“9.3”阅兵的盛大场景，将晚会推向高潮。歌舞《在你伟大的怀抱里》充分展现了各族人民共建美好家园的壮志豪情。歌曲《六尺巷》生动诠释了诚信、友善的社会主义核心价值观。一组《回声嘹亮》，重温经典歌曲，让观众重回党领导人民进行艰苦卓绝斗争的光辉岁月，为今年庆祝建党95周年、纪念长征胜利80周年营造良好氛围。“东西南北中、全民大联欢”。晚会以央视1号演播厅为主会场，分别设置了福建泉州、陕西西安、广东广州、内蒙古呼伦贝尔具有代表性的城市，作为东、西、南、北四个分会场。歌曲《美丽中国走起来》通过主、分会场同唱一首歌的形式，表达全国人民踏歌起舞、共享幸福年的喜悦心情。泉州是“海上丝绸之路”的标志性起点，“丝绸之路经济带”则在西安启程，这两个分会场的设置寓意着对“一带一路”战略祝福；广州分会场体现深化改革开放的美好前景；呼伦贝尔分会场表达少数民族对祖国的深情。晚会充分体现亲情、友情、乡情，彰显时代精神和民族精神。晚会坚持“以人民为中心”的创作导向，反映现实生活。小品《放心吧》呼唤人与人之间的真诚与信任；《网购奇遇》以网购中常遇到的“消差评”为切入点，为平凡人的幸福梦点赞；相声《我知道》呼吁用实际行动保护环境。晚会力求创新创优，不仅开门办春晚，还首次提出开放办春晚，邀请著名艺术家参与重点节目的创作，并且创新节目编排布局，精细打磨，做到表演精到、镜头精美，提升视觉表现力和情感冲击力。,国内
20180612,20180612-18,德政府要求戴姆勒召回逾23万辆车,德国联邦交通部11日发表声明说，因安装尾气检测作弊软件，德国政府要求德国戴姆勒股份公司在全德召回23.8万辆柴油车。但声明并没有指出德国境外的问题车辆是否需要被召回。德国大众汽车公司2015年在美国首次曝出在部分柴油车上安装了应付尾气检测的作弊软件，陷入了“排放门”丑闻。此后丑闻不断发酵，戴姆勒公司也卷入其中。,国内
20180612,20180612-17,国际联播快讯,叙媒：美空袭造成18名平民死亡叙利亚官方通讯社11日报道说，美国领导的“国际联盟”当天在叙东北部哈塞克省发动空袭，造成18名无辜平民死亡，死者大多是在叙利亚避难的伊拉克人，其中还包括妇女和儿童。“国际联盟”的发言人随后否认空袭造成平民死伤。“国际联盟”近期加大了在哈塞克省部分地区的空袭力度，舆论认为这是为了支持库尔德人主导的“叙利亚民主军”在当地扩张。美再次宣布制裁与俄相关的实体和个人美国财政部11日发表声明，以涉嫌从事恶意网络活动为由，宣布对和俄罗斯相关的5个实体和3名个人发起制裁。声明说，受制裁的3个实体涉嫌为俄联邦安全部门提供“物质和技术支持”，损害了美国和盟国的安全。俄罗斯方面目前还没有对美国这次制裁作出回应。俄罗斯总统普京本月初签署了有关反制美国制裁的法律文件，俄罗斯政府可以依法出台相应反制措施。阿首都政府办公区遭袭 12人死亡11日，阿富汗首都喀布尔西区的一处政府办公场所遭到自杀式炸弹袭击，造成至少13人死亡、31人受伤。喀布尔警方说，这次袭击的目标是政府工作人员，当时许多政府工作人员正在等待班车回家。极端组织随后宣布制造了这起袭击。阿富汗政府7日宣布将与塔利班短暂停火，但停火对象不包括极端组织。伊拉克警方逮捕4名投票箱失火案嫌疑人伊拉克司法机构11日说，警方当天逮捕了4名涉嫌参与对议会选举投票箱纵火的嫌疑人，这4人是3名警察和1名独立高等选举委员会工作人员。伊拉克5月12日举行新一届国民议会选举，选举结果公布后，多个政党投诉称选举中出现造假等违规行为。伊拉克国民议会本月初要求对选举全部重新计票。10日，巴格达3个存放选票的仓库发生大火。西班牙暂时接纳海上滞留难民救援船11日，西班牙政府暂时批准一艘载有629名难民的救援船进入巴伦西亚港。此前，意大利和马耳他都拒绝了这艘难民船靠岸，船被迫在海上停留了36个小时，船上食物几乎吃光。2014年以来，已有超过60万难民通过地中海登陆意大利。五星运动和联盟党联合执政的意大利新政府6月1日宣誓就职，两党均在难民问题上持强硬态度，曾表示停止接纳外来移民和难民。,国内
20180612,20180612-16,德法俄乌外长就乌克兰局势举行会谈,德国、法国、俄罗斯和乌克兰外长11日在柏林就乌克兰局势问题举行会谈，讨论进一步缓解乌克兰局势及部署联合国维和部队等问题。这是这四方逾16个月以来再次举行会谈。俄罗斯外长拉夫罗夫在会谈后表示，俄罗斯和乌克兰将尝试为互换被俘人员制定路线图。2015年2月，俄罗斯、德国、法国和乌克兰四国领导人签署了旨在政治解决乌克兰危机的明斯克协议，但协议并没有得到有效执行。,国内
20180612,20180612-15,中国外交部就朝美领导人会晤发表声明,中国外交部就朝美领导人会晤发表声明，声明说：朝美领导人会晤顺利举行并取得了积极成果。这是推动朝鲜半岛无核化和政治解决进程取得的重要进展。我们对朝美两国领导人作出的政治决断表示高度赞赏，对会晤取得的成果表示欢迎和支持，对有关各方为推动会晤取得成功所作努力予以积极评价。实现半岛无核化，结束持续六十多年的敌视与对立，谋求半岛和地区的持久和平与繁荣，符合时代发展潮流，也是国际社会的普遍呼声。此次朝美领导人会晤及其取得的成果，是向着上述目标迈出的正确而重要的步伐。中方坚持实现半岛无核化，坚持维护半岛和平与稳定，坚持通过对话协商解决问题，为此作出了不懈努力。一段时间以来，半岛形势出现的重大积极变化，特别是朝美领导人会晤取得的成果，符合中方期待，我们希望并支持朝美双方落实好两国领导人达成的共识，推进后续协商，进一步巩固和扩大成果，使政治解决半岛问题成为可持续、不可逆的进程。中方作为半岛近邻和重要一方，愿同有关各方一道，继续致力于实现半岛无核化和建立半岛和平机制。,国内
